Dates,USD/INR
27-09-2019,70.5663
30-09-2019,70.8688
01-10-2019,71.0837
03-10-2019,70.8962
04-10-2019,70.89
07-10-2019,71.0262
09-10-2019,71.0725
10-10-2019,71.0663
11-10-2019,71.0163
14-10-2019,71.225
15-10-2019,71.5437
16-10-2019,71.4362
17-10-2019,71.1675
18-10-2019,71.1488
22-10-2019,70.94
23-10-2019,70.9125
24-10-2019,71.025
25-10-2019,70.8887
29-10-2019,70.8438
30-10-2019,70.895
31-10-2019,70.9287
01-11-2019,70.81
04-11-2019,70.765
05-11-2019,70.6888
06-11-2019,70.9888
07-11-2019,70.9675
08-11-2019,71.2863
11-11-2019,71.4675
13-11-2019,72.0887
14-11-2019,71.97
15-11-2019,71.79
18-11-2019,71.8412
19-11-2019,71.7162
20-11-2019,71.8188
21-11-2019,71.765
22-11-2019,71.7125
25-11-2019,71.7325
26-11-2019,71.495
27-11-2019,71.3587
28-11-2019,71.6
29-11-2019,71.7388
02-12-2019,71.6637
03-12-2019,71.6875
04-12-2019,71.5313
05-12-2019,71.29
06-12-2019,71.205
09-12-2019,71.05
10-12-2019,70.9263
11-12-2019,70.84
12-12-2019,70.835
13-12-2019,70.815
16-12-2019,71.0062
17-12-2019,70.975
18-12-2019,70.97
19-12-2019,71.0412
20-12-2019,71.1225
23-12-2019,71.1937
24-12-2019,71.2712
26-12-2019,71.3163
27-12-2019,71.355
30-12-2019,71.315
31-12-2019,71.38
01-01-2020,71.225
02-01-2020,71.3725
03-01-2020,71.8087
06-01-2020,71.94
07-01-2020,71.8325
08-01-2020,71.7063
09-01-2020,71.215
10-01-2020,70.9413
13-01-2020,70.855
14-01-2020,70.8763
15-01-2020,70.8175
16-01-2020,70.9362
17-01-2020,71.0863
20-01-2020,71.1113
21-01-2020,71.2125
22-01-2020,71.1975
23-01-2020,71.2738
24-01-2020,71.3313
27-01-2020,71.4413
28-01-2020,71.335
29-01-2020,71.2562
30-01-2020,71.49
31-01-2020,71.355
03-02-2020,71.3675
04-02-2020,71.2712
05-02-2020,71.215
06-02-2020,71.1975
07-02-2020,71.4012
10-02-2020,71.2975
11-02-2020,71.2863
12-02-2020,71.3387
13-02-2020,71.33
14-02-2020,71.3725
17-02-2020,71.2925
18-02-2020,71.5612
20-02-2020,71.6612
24-02-2020,72.0038
25-02-2020,71.885
26-02-2020,71.6638
27-02-2020,71.56
28-02-2020,72.175
02-03-2020,72.7325
03-03-2020,73.2975
04-03-2020,73.225
05-03-2020,73.3175
06-03-2020,73.7825
09-03-2020,74.0862
11-03-2020,73.6425
12-03-2020,74.2162
13-03-2020,73.9113
16-03-2020,74.2725
17-03-2020,74.245
18-03-2020,74.23
19-03-2020,74.9875
20-03-2020,75.195
23-03-2020,76.2937
24-03-2020,76.1025
26-03-2020,75.1537
27-03-2020,74.8538
30-03-2020,75.59
31-03-2020,75.6275
01-04-2020,76.28
02-04-2020,76.3
03-04-2020,76.195
06-04-2020,75.96
07-04-2020,75.63
08-04-2020,76.34
09-04-2020,76.2925
13-04-2020,76.2775
15-04-2020,76.4413
16-04-2020,76.8675
17-04-2020,76.4037
20-04-2020,76.5375
21-04-2020,76.8338
22-04-2020,76.6687
23-04-2020,76.0725
24-04-2020,76.4563
27-04-2020,76.2425
28-04-2020,76.1888
29-04-2020,75.6738
30-04-2020,75.1012
04-05-2020,75.7175
05-05-2020,75.6338
06-05-2020,75.765
08-05-2020,75.5525
11-05-2020,75.7375
12-05-2020,75.5025
13-05-2020,75.4625
14-05-2020,75.5663
15-05-2020,75.575
18-05-2020,75.9125
19-05-2020,75.6413
20-05-2020,75.7975
21-05-2020,75.6175
22-05-2020,75.955
26-05-2020,75.665
27-05-2020,75.7162
28-05-2020,75.7612
29-05-2020,75.6163
01-06-2020,75.545
02-06-2020,75.3587
03-06-2020,75.475
04-06-2020,75.575
05-06-2020,75.5788
08-06-2020,75.5437
09-06-2020,75.6138
10-06-2020,75.5925
11-06-2020,75.7825
12-06-2020,75.8463
15-06-2020,76.03
16-06-2020,76.21
17-06-2020,76.165
18-06-2020,76.1462
19-06-2020,76.1913
22-06-2020,76.025
23-06-2020,75.645
24-06-2020,75.725
25-06-2020,75.6663
26-06-2020,75.6425
29-06-2020,75.58
30-06-2020,75.5075
01-07-2020,75.5988
02-07-2020,75.0137
03-07-2020,74.6413
06-07-2020,74.685
07-07-2020,74.9362
08-07-2020,75.0212
09-07-2020,74.995
10-07-2020,75.205
13-07-2020,75.195
14-07-2020,75.4275
15-07-2020,75.1475
16-07-2020,75.1913
17-07-2020,75.0238
20-07-2020,74.915
21-07-2020,74.745
22-07-2020,74.7612
23-07-2020,74.7588
24-07-2020,74.8288
27-07-2020,74.8375
28-07-2020,74.8387
29-07-2020,74.7988
30-07-2020,74.85
31-07-2020,74.815
03-08-2020,75.01
04-08-2020,75.0475
05-08-2020,74.935
06-08-2020,74.9312
07-08-2020,74.935
10-08-2020,74.9
11-08-2020,74.7775
12-08-2020,74.8288
13-08-2020,74.8463
14-08-2020,74.905
17-08-2020,74.8887
18-08-2020,74.7612
19-08-2020,74.8213
20-08-2020,75.03
21-08-2020,74.8525
24-08-2020,74.32
25-08-2020,74.3213
26-08-2020,74.3
27-08-2020,73.815
28-08-2020,73.4
31-08-2020,73.62
01-09-2020,72.8712
02-09-2020,73.0338
03-09-2020,73.4775
04-09-2020,73.1425
07-09-2020,73.3412
08-09-2020,73.6
09-09-2020,73.55
10-09-2020,73.4637
11-09-2020,73.5363
14-09-2020,73.485
15-09-2020,73.645
16-09-2020,73.525
17-09-2020,73.6537
18-09-2020,73.455
21-09-2020,73.4
22-09-2020,73.585
23-09-2020,73.57
24-09-2020,73.9037
25-09-2020,73.6125
28-09-2020,73.7887
29-09-2020,73.855
30-09-2020,73.7725
01-10-2020,73.1425
05-10-2020,73.2937
06-10-2020,73.4612
07-10-2020,73.3313
08-10-2020,73.2425
09-10-2020,73.1325
12-10-2020,73.2712
13-10-2020,73.3463
14-10-2020,73.2988
15-10-2020,73.38
16-10-2020,73.3463
19-10-2020,73.365
20-10-2020,73.465
21-10-2020,73.5863
22-10-2020,73.5388
23-10-2020,73.6012
26-10-2020,73.85
27-10-2020,73.7162
28-10-2020,73.8763
29-10-2020,74.11
02-11-2020,74.4313
03-11-2020,74.4063
04-11-2020,74.7462
05-11-2020,74.3887
06-11-2020,74.2012
09-11-2020,74.1438
10-11-2020,74.1788
11-11-2020,74.3763
12-11-2020,74.65
13-11-2020,74.6025
17-11-2020,74.46
18-11-2020,74.1925
19-11-2020,74.2725
20-11-2020,74.1475
23-11-2020,74.0988
24-11-2020,74.0013
25-11-2020,73.9125
26-11-2020,73.8862
27-11-2020,74.0475
01-12-2020,73.6675
02-12-2020,73.805
03-12-2020,73.93
04-12-2020,73.7887
07-12-2020,73.9012
08-12-2020,73.5287
09-12-2020,73.5625
10-12-2020,73.6662
11-12-2020,73.65
14-12-2020,73.5712
15-12-2020,73.64
16-12-2020,73.5887
17-12-2020,73.5875
18-12-2020,73.57
21-12-2020,73.785
22-12-2020,73.8488
23-12-2020,73.7637
24-12-2020,73.5488
28-12-2020,73.5038
29-12-2020,73.4263
30-12-2020,73.3025
31-12-2020,73.07
01-01-2021,73.1212
04-01-2021,73.0237
05-01-2021,73.1813
06-01-2021,73.1125
07-01-2021,73.3225
08-01-2021,73.245
11-01-2021,73.385
12-01-2021,73.2538
13-01-2021,73.15
14-01-2021,73.0462
15-01-2021,73.0675
18-01-2021,73.2825
19-01-2021,73.17
20-01-2021,73.0263
21-01-2021,72.9975
22-01-2021,72.9763
25-01-2021,72.9538
27-01-2021,72.92
28-01-2021,73.0425
29-01-2021,72.9538
01-02-2021,73.0275
02-02-2021,72.9688
03-02-2021,72.9613
04-02-2021,72.9637
05-02-2021,72.9288
08-02-2021,72.9675
09-02-2021,72.885
10-02-2021,72.8475
11-02-2021,72.8613
12-02-2021,72.755
15-02-2021,72.69
16-02-2021,72.6987
17-02-2021,72.7513
18-02-2021,72.6512
22-02-2021,72.5013
23-02-2021,72.465
24-02-2021,72.325
25-02-2021,72.4238
26-02-2021,73.4688
01-03-2021,73.55
02-03-2021,73.3675
03-03-2021,72.72
04-03-2021,72.8375
05-03-2021,73.0275
08-03-2021,73.255
09-03-2021,72.9313
10-03-2021,72.91
12-03-2021,72.7875
15-03-2021,72.48
16-03-2021,72.55
17-03-2021,72.545
18-03-2021,72.5275
19-03-2021,72.5163
22-03-2021,72.375
23-03-2021,72.4337
24-03-2021,72.5625
25-03-2021,72.6263
26-03-2021,72.5163
29-03-2021,72.6787
30-03-2021,73.3825
31-03-2021,73.11
01-04-2021,73.4413
02-04-2021,73.3275
05-04-2021,73.3038
06-04-2021,73.425
07-04-2021,74.5563
08-04-2021,74.6075
09-04-2021,74.7462
12-04-2021,75.0575
13-04-2021,75.3712
14-04-2021,75.1413
15-04-2021,74.9263
16-04-2021,74.355
19-04-2021,74.8775
20-04-2021,74.8838
21-04-2021,75.4613
22-04-2021,74.9512
23-04-2021,75.0175
26-04-2021,74.7262
27-04-2021,74.66
28-04-2021,74.365
29-04-2021,74.04
30-04-2021,74.0788
03-05-2021,73.93
04-05-2021,73.86
05-05-2021,73.9125
06-05-2021,73.7625
07-05-2021,73.5112
10-05-2021,73.3463
11-05-2021,73.34
12-05-2021,73.425
14-05-2021,73.2937
17-05-2021,73.2213
18-05-2021,73.0437
19-05-2021,73.1675
20-05-2021,73.105
21-05-2021,72.8387
24-05-2021,72.965
25-05-2021,72.7762
27-05-2021,72.5875
28-05-2021,72.4362
31-05-2021,72.6212
01-06-2021,72.9013
02-06-2021,73.0875
03-06-2021,72.9113
04-06-2021,73
07-06-2021,72.81
08-06-2021,72.8887
09-06-2021,72.9775
10-06-2021,73.06
11-06-2021,73.0762
14-06-2021,73.2737
15-06-2021,73.315
16-06-2021,73.3262
17-06-2021,74.08
18-06-2021,73.8613
21-06-2021,74.105
22-06-2021,74.3663
23-06-2021,74.28
24-06-2021,74.165
25-06-2021,74.1888
28-06-2021,74.1937
29-06-2021,74.23
30-06-2021,74.3288
01-07-2021,74.5587
02-07-2021,74.7487
05-07-2021,74.3112
06-07-2021,74.5513
07-07-2021,74.6188
08-07-2021,74.7137
09-07-2021,74.6375
12-07-2021,74.5788
13-07-2021,74.4925
14-07-2021,74.5875
15-07-2021,74.545
16-07-2021,74.5612
19-07-2021,74.875
20-07-2021,74.6163
22-07-2021,74.4662
23-07-2021,74.4075
26-07-2021,74.42
27-07-2021,74.465
28-07-2021,74.3775
29-07-2021,74.2838
30-07-2021,74.415
02-08-2021,74.3463
03-08-2021,74.285
04-08-2021,74.1875
05-08-2021,74.175
06-08-2021,74.155
09-08-2021,74.2675
10-08-2021,74.4312
11-08-2021,74.4438
12-08-2021,74.2563
13-08-2021,74.2475
17-08-2021,74.3488
18-08-2021,74.2475
20-08-2021,74.3938
23-08-2021,74.2112
24-08-2021,74.1938
25-08-2021,74.2437
26-08-2021,74.2238
27-08-2021,73.6888
30-08-2021,73.2738
31-08-2021,73.0063
01-09-2021,73.0875
02-09-2021,73.0688
03-09-2021,73.0188
06-09-2021,73.1075
07-09-2021,73.4263
08-09-2021,73.6025
09-09-2021,73.5
13-09-2021,73.68
14-09-2021,73.6875
15-09-2021,73.4925
16-09-2021,73.5163
17-09-2021,73.4837
20-09-2021,73.7425
21-09-2021,73.6138
22-09-2021,73.8662
23-09-2021,73.64
24-09-2021,73.6925
27-09-2021,73.84
28-09-2021,74.0462
29-09-2021,74.15
30-09-2021,74.2375
01-10-2021,74.125
04-10-2021,74.3125
05-10-2021,74.4512
06-10-2021,74.9837
07-10-2021,74.785
08-10-2021,74.9925
11-10-2021,75.3587
12-10-2021,75.5175
13-10-2021,75.3737
14-10-2021,75.2588
18-10-2021,75.3475
20-10-2021,74.875
21-10-2021,74.8638
22-10-2021,74.8987
25-10-2021,75.085
26-10-2021,74.9563
27-10-2021,75.0262
28-10-2021,74.9212
29-10-2021,74.88
01-11-2021,74.8737
02-11-2021,74.685
03-11-2021,74.4563
08-11-2021,74.0237
09-11-2021,74.0325
10-11-2021,74.3837
11-11-2021,74.5175
12-11-2021,74.4425
15-11-2021,74.485
16-11-2021,74.3725
17-11-2021,74.2713
18-11-2021,74.2375
22-11-2021,74.4037
23-11-2021,74.4212
24-11-2021,74.395
25-11-2021,74.51
26-11-2021,74.87
29-11-2021,75.0925
30-11-2021,75.1675
01-12-2021,74.9113
02-12-2021,74.9913
03-12-2021,75.17
06-12-2021,75.425
07-12-2021,75.44
08-12-2021,75.455
09-12-2021,75.52
10-12-2021,75.78
13-12-2021,75.7637
14-12-2021,75.8687
15-12-2021,76.23
16-12-2021,76.095
17-12-2021,76.085
20-12-2021,75.9138
21-12-2021,75.6025
22-12-2021,75.55
23-12-2021,75.2437
24-12-2021,75.0163
27-12-2021,74.9937
28-12-2021,74.66
29-12-2021,74.7363
30-12-2021,74.42
31-12-2021,74.3375
03-01-2022,74.26
04-01-2022,74.555
05-01-2022,74.3613
06-01-2022,74.4975
07-01-2022,74.3075
10-01-2022,74.0375
11-01-2022,73.9113
12-01-2022,73.9175
13-01-2022,73.885
14-01-2022,74.1537
17-01-2022,74.2425
18-01-2022,74.5813
19-01-2022,74.4313
20-01-2022,74.5088
21-01-2022,74.425
24-01-2022,74.5687
25-01-2022,74.7775
27-01-2022,75.0737
28-01-2022,75.0412
31-01-2022,74.6225
01-02-2022,74.8013
02-02-2022,74.8387
03-02-2022,74.86
04-02-2022,74.6963
07-02-2022,74.69
08-02-2022,74.7475
09-02-2022,74.805
10-02-2022,74.9475
11-02-2022,75.3788
14-02-2022,75.6013
15-02-2022,75.3375
16-02-2022,75.075
17-02-2022,75.11
18-02-2022,74.6625
21-02-2022,74.515
22-02-2022,74.875
23-02-2022,74.5663
24-02-2022,75.6537
25-02-2022,75.2925
28-02-2022,75.34
02-03-2022,75.71
03-03-2022,75.91
04-03-2022,76.1662
07-03-2022,76.9725
08-03-2022,76.915
09-03-2022,76.565
10-03-2022,76.305
11-03-2022,76.5925
14-03-2022,76.5675
15-03-2022,76.6113
16-03-2022,76.2688
17-03-2022,75.805
21-03-2022,76.125
22-03-2022,76.1812
23-03-2022,76.3013
24-03-2022,76.3737
25-03-2022,76.2063
28-03-2022,76.165
29-03-2022,75.9925
30-03-2022,75.9113
31-03-2022,75.7887
04-04-2022,75.5488
05-04-2022,75.3337
06-04-2022,75.7575
07-04-2022,75.96
08-04-2022,75.905
11-04-2022,75.955
12-04-2022,76.1387
13-04-2022,76.1837
18-04-2022,76.2688
19-04-2022,76.5038
20-04-2022,76.2075
21-04-2022,76.1588
22-04-2022,76.4837
25-04-2022,76.6913
26-04-2022,76.5788
27-04-2022,76.5287
28-04-2022,76.49
29-04-2022,76.4337
02-05-2022,76.515
03-05-2022,76.6588
04-05-2022,76.4225
05-05-2022,76.2625
06-05-2022,76.9175
09-05-2022,77.4637
10-05-2022,77.3262
11-05-2022,77.2375
12-05-2022,77.4238
13-05-2022,77.4463
16-05-2022,77.8288
17-05-2022,77.5663
18-05-2022,77.5838
19-05-2022,77.7263
20-05-2022,77.5462
23-05-2022,77.5225
24-05-2022,77.5863
25-05-2022,77.525
26-05-2022,77.5775
27-05-2022,77.57
30-05-2022,77.5437
31-05-2022,77.6362
01-06-2022,77.5287
02-06-2022,77.6125
03-06-2022,77.6313
06-06-2022,77.63
07-06-2022,77.71
08-06-2022,77.735
09-06-2022,77.7625
10-06-2022,77.84
13-06-2022,78.0375
14-06-2022,77.9987
15-06-2022,78.07
16-06-2022,78.075
17-06-2022,78.075
20-06-2022,77.98
21-06-2022,78.0813
22-06-2022,78.38
23-06-2022,78.315
24-06-2022,78.3425
27-06-2022,78.3463
28-06-2022,78.7863
29-06-2022,78.9675
30-06-2022,78.975
01-07-2022,79.0425
04-07-2022,78.95
05-07-2022,79.37
06-07-2022,79.3013
07-07-2022,79.1775
08-07-2022,79.2538
11-07-2022,79.4375
12-07-2022,79.6025
13-07-2022,79.635
14-07-2022,79.8788
15-07-2022,79.8775
18-07-2022,79.9775
19-07-2022,79.9487
20-07-2022,79.9888
21-07-2022,79.9538
22-07-2022,79.8537
25-07-2022,79.7363
26-07-2022,79.7667
27-07-2022,79.9
28-07-2022,79.755
29-07-2022,79.2625
01-08-2022,79.0262
02-08-2022,78.715
03-08-2022,79.1613
04-08-2022,79.4713
05-08-2022,79.2413
08-08-2022,79.655
10-08-2022,79.5188
11-08-2022,79.6362
12-08-2022,79.6537
15-08-2022,79.5363
16-08-2022,79.3925
17-08-2022,79.4475
18-08-2022,79.68
19-08-2022,79.7825
22-08-2022,79.8687
23-08-2022,79.865
24-08-2022,79.815
25-08-2022,79.8837
26-08-2022,79.8712
29-08-2022,79.9675
30-08-2022,79.4588
01-09-2022,79.5563
02-09-2022,79.8025
05-09-2022,79.8488
06-09-2022,79.8375
07-09-2022,79.9037
08-09-2022,79.7175
09-09-2022,79.5838
12-09-2022,79.5313
13-09-2022,79.1475
14-09-2022,79.44
15-09-2022,79.7012
16-09-2022,79.745
19-09-2022,79.7725
20-09-2022,79.7563
21-09-2022,79.9788
22-09-2022,80.8688
23-09-2022,80.99
26-09-2022,81.6237
27-09-2022,81.5788
28-09-2022,81.94
29-09-2022,81.8587
30-09-2022,81.3488
03-10-2022,81.8763
04-10-2022,81.52
06-10-2022,81.89
07-10-2022,82.3313
10-10-2022,82.3213
11-10-2022,82.3225
12-10-2022,82.3112
13-10-2022,82.35
14-10-2022,82.36
17-10-2022,82.355
18-10-2022,82.36
19-10-2022,83.02
20-10-2022,82.7538
21-10-2022,82.685
25-10-2022,82.73
27-10-2022,82.5025
28-10-2022,82.475
31-10-2022,82.775
01-11-2022,82.705
02-11-2022,82.785
03-11-2022,82.8887
04-11-2022,82.4388
07-11-2022,81.9175
09-11-2022,81.4337
10-11-2022,81.8112
11-11-2022,80.81
14-11-2022,81.2625
15-11-2022,81.1025
16-11-2022,81.3063
17-11-2022,81.6475
18-11-2022,81.6875
21-11-2022,81.8475
22-11-2022,81.67
23-11-2022,81.8513
24-11-2022,81.6275
25-11-2022,81.6862
28-11-2022,81.6687
29-11-2022,81.7238
30-11-2022,81.4287
01-12-2022,81.2188
02-12-2022,81.3163
05-12-2022,81.7975
06-12-2022,82.6162
07-12-2022,82.4812
08-12-2022,82.43
09-12-2022,82.2787
12-12-2022,82.5388
13-12-2022,82.8062
14-12-2022,82.4587
15-12-2022,82.7625
16-12-2022,82.8687
19-12-2022,82.7025
20-12-2022,82.755
21-12-2022,82.8188
22-12-2022,82.7625
23-12-2022,82.865
26-12-2022,82.6512
27-12-2022,82.855
28-12-2022,82.8663
29-12-2022,82.8087
30-12-2022,82.735
02-01-2023,82.7462
03-01-2023,82.8913
04-01-2023,82.8087
05-01-2023,82.5538
06-01-2023,82.725
09-01-2023,82.3613
10-01-2023,81.7875
11-01-2023,81.575
12-01-2023,81.5525
13-01-2023,81.335
16-01-2023,81.615
17-01-2023,81.765
18-01-2023,81.2462
19-01-2023,81.36
20-01-2023,81.125
23-01-2023,81.3938
24-01-2023,81.7213
25-01-2023,81.59
27-01-2023,81.5238
30-01-2023,81.5
31-01-2023,81.925
01-02-2023,81.9313
02-02-2023,82.1825
03-02-2023,81.8363
06-02-2023,82.7325
07-02-2023,82.7
08-02-2023,82.495
09-02-2023,82.5175
10-02-2023,82.5062
13-02-2023,82.7275
14-02-2023,82.765
15-02-2023,82.805
16-02-2023,82.7188
17-02-2023,82.8313
20-02-2023,82.735
21-02-2023,82.7988
22-02-2023,82.8562
23-02-2023,82.7438
24-02-2023,82.75
27-02-2023,82.8463
28-02-2023,82.6687
01-03-2023,82.5063
02-03-2023,82.5925
03-03-2023,81.97
06-03-2023,81.92
08-03-2023,82.055
09-03-2023,81.98
10-03-2023,82.0475
13-03-2023,82.1275
14-03-2023,82.4913
15-03-2023,82.6062
16-03-2023,82.7388
17-03-2023,82.55
20-03-2023,82.6375
21-03-2023,82.6662
23-03-2023,82.2625
24-03-2023,82.4812
27-03-2023,82.37
28-03-2023,82.1925
29-03-2023,82.335
31-03-2023,82.1775
03-04-2023,82.3313
05-04-2023,82.0038
06-04-2023,81.8975
10-04-2023,81.985
11-04-2023,82.1288
12-04-2023,82.0875
13-04-2023,81.8538
17-04-2023,81.9725
18-04-2023,82.04
19-04-2023,82.2312
20-04-2023,82.155
21-04-2023,82.0975
24-04-2023,81.9138
25-04-2023,81.9163
26-04-2023,81.7688
27-04-2023,81.8412
28-04-2023,81.8338
02-05-2023,81.8812
03-05-2023,81.8288
04-05-2023,81.7975
08-05-2023,81.8038
09-05-2023,82.045
10-05-2023,81.995
11-05-2023,82.09
12-05-2023,82.165
15-05-2023,82.3038
16-05-2023,82.215
17-05-2023,82.39
18-05-2023,82.5975
19-05-2023,82.6675
22-05-2023,82.8275
23-05-2023,82.8025
24-05-2023,82.6712
25-05-2023,82.74
26-05-2023,82.5713
29-05-2023,82.6325
30-05-2023,82.7213
31-05-2023,82.7287
01-06-2023,82.4138
02-06-2023,82.3075
05-06-2023,82.6775
06-06-2023,82.6062
07-06-2023,82.5462
08-06-2023,82.5725
09-06-2023,82.4625
12-06-2023,82.4313
13-06-2023,82.3763
14-06-2023,82.1062
15-06-2023,82.1812
16-06-2023,81.9337
19-06-2023,81.9425
20-06-2023,82.1163
21-06-2023,82.0363
22-06-2023,81.9512
23-06-2023,82.035
26-06-2023,82.0412
27-06-2023,82.0325
28-06-2023,82.0575
30-06-2023,82.04
03-07-2023,81.9575
04-07-2023,82.0225
05-07-2023,82.2238
06-07-2023,82.51
07-07-2023,82.7425
10-07-2023,82.575
11-07-2023,82.3675
12-07-2023,82.2487
13-07-2023,82.0712
14-07-2023,82.1663
17-07-2023,82.0513
18-07-2023,82.03
19-07-2023,82.095
20-07-2023,81.9938
21-07-2023,81.9575
24-07-2023,81.8275
25-07-2023,81.8725
26-07-2023,81.9937
27-07-2023,81.94
28-07-2023,82.2563
31-07-2023,82.2525
01-08-2023,82.2575
02-08-2023,82.585
03-08-2023,82.7337
04-08-2023,82.8425
07-08-2023,82.7487
08-08-2023,82.835
09-08-2023,82.8225
10-08-2023,82.7113
11-08-2023,82.8438
14-08-2023,82.9475
17-08-2023,83.15
18-08-2023,83.105
21-08-2023,83.11
22-08-2023,82.935
23-08-2023,82.6925
24-08-2023,82.5775
25-08-2023,82.655
28-08-2023,82.6288
29-08-2023,82.7025
30-08-2023,82.7325
31-08-2023,82.785
01-09-2023,82.7188
04-09-2023,82.7487
05-09-2023,83.0387
06-09-2023,83.1387
07-09-2023,83.2137
08-09-2023,82.945
11-09-2023,83.0275
12-09-2023,82.9212
13-09-2023,82.985
14-09-2023,83.04
15-09-2023,83.1813
18-09-2023,83.27
20-09-2023,83.08
21-09-2023,83.0938
22-09-2023,82.9388
25-09-2023,83.1487
26-09-2023,83.2375
27-09-2023,83.23
28-09-2023,83.1925
29-09-2023,83.04
03-10-2023,83.205
04-10-2023,83.24
05-10-2023,83.2575
06-10-2023,83.2475
09-10-2023,83.27
10-10-2023,83.255
11-10-2023,83.185
12-10-2023,83.2437
13-10-2023,83.2637
16-10-2023,83.2762
17-10-2023,83.26
18-10-2023,83.2663
19-10-2023,83.2412
20-10-2023,83.1212
23-10-2023,83.19
25-10-2023,83.1888
26-10-2023,83.23
27-10-2023,83.245
30-10-2023,83.2487
31-10-2023,83.2562
01-11-2023,83.2888
02-11-2023,83.2513
03-11-2023,83.285
06-11-2023,83.215
07-11-2023,83.2675
08-11-2023,83.2775
09-11-2023,83.2888
10-11-2023,83.3438
13-11-2023,83.33
15-11-2023,83.145
16-11-2023,83.2363
17-11-2023,83.27
20-11-2023,83.3463
21-11-2023,83.3562
22-11-2023,83.32
23-11-2023,83.34
24-11-2023,83.375
28-11-2023,83.3412
29-11-2023,83.3262
30-11-2023,83.3938
01-12-2023,83.295
04-12-2023,83.365
05-12-2023,83.385
06-12-2023,83.3275
07-12-2023,83.3575
08-12-2023,83.385
11-12-2023,83.3913
12-12-2023,83.3875
13-12-2023,83.4025
14-12-2023,83.3275
15-12-2023,83.0013
18-12-2023,83.0625
19-12-2023,83.1837
20-12-2023,83.1788
21-12-2023,83.2762
22-12-2023,83.15
26-12-2023,83.1925
27-12-2023,83.35
28-12-2023,83.1725
29-12-2023,83.2088
01-01-2024,83.235
02-01-2024,83.3163
03-01-2024,83.2863
04-01-2024,83.23
05-01-2024,83.1625
08-01-2024,83.1362
09-01-2024,83.1138
10-01-2024,83.0375
11-01-2024,83.0313
12-01-2024,82.9225
15-01-2024,82.8875
16-01-2024,83.0762
17-01-2024,83.1362
18-01-2024,83.1212
19-01-2024,83.065
23-01-2024,83.1588
24-01-2024,83.1325
25-01-2024,83.1175
29-01-2024,83.1425
30-01-2024,83.1138
31-01-2024,83.0425
01-02-2024,82.975
02-02-2024,82.9263
05-02-2024,83.0638
06-02-2024,83.0563
07-02-2024,82.97
08-02-2024,82.9563
09-02-2024,83.0338
12-02-2024,83.0025
13-02-2024,83.0137
14-02-2024,83.0275
15-02-2024,83.0425
16-02-2024,83.015
20-02-2024,82.97
21-02-2024,82.9713
22-02-2024,82.845
23-02-2024,82.9487
26-02-2024,82.8987
27-02-2024,82.9
28-02-2024,82.9337
29-02-2024,82.9138
01-03-2024,82.9088
04-03-2024,82.89
05-03-2024,82.8938
06-03-2024,82.83
07-03-2024,82.7875
11-03-2024,82.7637
12-03-2024,82.775
13-03-2024,82.86
14-03-2024,82.825
15-03-2024,82.8862
18-03-2024,82.9125
19-03-2024,83.0412
20-03-2024,83.17
21-03-2024,83.1537
22-03-2024,83.425
26-03-2024,83.29
27-03-2024,83.3775
28-03-2024,83.405
02-04-2024,83.3862
03-04-2024,83.435
04-04-2024,83.445
05-04-2024,83.2937
08-04-2024,83.315
10-04-2024,83.1938
12-04-2024,83.415
15-04-2024,83.45
16-04-2024,83.5388
18-04-2024,83.5425
19-04-2024,83.4725
22-04-2024,83.3687
23-04-2024,83.3425
24-04-2024,83.32
25-04-2024,83.325
26-04-2024,83.3488
29-04-2024,83.475
30-04-2024,83.435
02-05-2024,83.4688
03-05-2024,83.43
06-05-2024,83.4962
07-05-2024,83.515
08-05-2024,83.5175
09-05-2024,83.51
10-05-2024,83.4987
13-05-2024,83.5275
14-05-2024,83.5112
15-05-2024,83.4987
16-05-2024,83.4962
17-05-2024,83.3338
21-05-2024,83.3138
22-05-2024,83.28
24-05-2024,83.095
27-05-2024,83.1387
28-05-2024,83.1812
29-05-2024,83.345
30-05-2024,83.315
31-05-2024,83.465
03-06-2024,83.145
04-06-2024,83.525
05-06-2024,83.3788
06-06-2024,83.4775
07-06-2024,83.3825
10-06-2024,83.5112
11-06-2024,83.57
12-06-2024,83.5475
13-06-2024,83.5475
14-06-2024,83.56
18-06-2024,83.415
19-06-2024,83.4538
20-06-2024,83.6488
21-06-2024,83.5412
24-06-2024,83.47
25-06-2024,83.4337
26-06-2024,83.5775
27-06-2024,83.4612
28-06-2024,83.3887
01-07-2024,83.4463
02-07-2024,83.5038
03-07-2024,83.53
04-07-2024,83.4975
05-07-2024,83.4938
08-07-2024,83.5
09-07-2024,83.495
10-07-2024,83.53
11-07-2024,83.5675
12-07-2024,83.5363
15-07-2024,83.6037
16-07-2024,83.59
18-07-2024,83.6588
19-07-2024,83.6613
22-07-2024,83.6675
23-07-2024,83.6975
24-07-2024,83.7175
25-07-2024,83.705
26-07-2024,83.7275
29-07-2024,83.7375
30-07-2024,83.7275
31-07-2024,83.7287
01-08-2024,83.7288
02-08-2024,83.75
05-08-2024,83.845
06-08-2024,83.9625
07-08-2024,83.9538
08-08-2024,83.9625
09-08-2024,83.955
12-08-2024,83.97
13-08-2024,83.9713
14-08-2024,83.95
16-08-2024,83.95
19-08-2024,83.8712
