Date,FEDL01 Index  (R1),USSWIT5 BGN Curncy  (R2),USGGBE05 Index  (R3),CPURNSA Index  (R1),USGG5YR Index  (R4)
20-12-2011,0.07,2.038,1.6395,226.23,0.8556
21-12-2011,0.07,2.0155,1.6264,226.23,0.9167
22-12-2011,0.07,1.9535,1.5805,226.23,0.9151
23-12-2011,0.08,1.982,1.617,226.23,0.9763
26-12-2011,0.08,1.982,1.617,226.23,0.9763
27-12-2011,0.07,1.9544,1.5914,226.23,0.9666
28-12-2011,0.07,1.9248,1.5606,226.23,0.9087
29-12-2011,0.07,1.921,1.5644,226.23,0.8798
30-12-2011,0.04,1.907,1.548,226.23,0.8318
31-12-2011,0.04,1.907,1.548,225.672,0.8318
02-01-2012,0.04,1.907,1.548,225.672,0.8318
03-01-2012,0.07,1.97,1.5949,225.672,0.8782
04-01-2012,0.07,2.0299,1.6522,225.672,0.8782
05-01-2012,0.07,2.0614,1.6862,225.672,0.8814
06-01-2012,0.07,2.0232,1.6645,225.672,0.8541
09-01-2012,0.08,2.031,1.6684,225.672,0.8444
10-01-2012,0.08,2.0001,1.6467,225.672,0.8525
11-01-2012,0.08,1.9949,1.6284,225.672,0.8187
12-01-2012,0.08,2.004,1.6347,225.672,0.8315
13-01-2012,0.09,1.9999,1.6281,225.672,0.7896
16-01-2012,0.09,2.002,1.6281,225.672,0.7896
17-01-2012,0.09,2.0274,1.655,225.672,0.7831
18-01-2012,0.09,2.047,1.672,225.672,0.804
19-01-2012,0.1,2.08,1.703,225.672,0.8572
20-01-2012,0.09,2.073,1.6946,225.672,0.8863
23-01-2012,0.09,2.081,1.701,225.672,0.9058
24-01-2012,0.09,2.113,1.7307,225.672,0.8961
25-01-2012,0.08,2.155,1.7857,225.672,0.7924
26-01-2012,0.08,2.197,1.7963,225.672,0.7713
27-01-2012,0.09,2.2108,1.8181,225.672,0.749
30-01-2012,0.09,2.1983,1.8028,225.672,0.7363
31-01-2012,0.11,2.206,1.8086,226.665,0.7045
01-02-2012,0.11,2.2455,1.8735,226.665,0.7218
02-02-2012,0.11,2.248,1.8663,226.665,0.7075
03-02-2012,0.11,2.2467,1.8595,226.665,0.7677
06-02-2012,0.11,2.271,1.8715,226.665,0.7549
07-02-2012,0.11,2.3107,1.9128,226.665,0.8108
08-02-2012,0.11,2.31,1.9116,226.665,0.83
09-02-2012,0.11,2.313,1.9081,226.665,0.8525
10-02-2012,0.12,2.3034,1.8977,226.665,0.8203
13-02-2012,0.12,2.357,1.9424,226.665,0.8347
14-02-2012,0.12,2.34,1.9315,226.665,0.8154
15-02-2012,0.12,2.342,1.9306,226.665,0.788
16-02-2012,0.11,2.391,1.9764,226.665,0.8556
17-02-2012,0.09,2.3798,1.9698,226.665,0.8604
20-02-2012,0.09,2.375,1.9698,226.665,0.8604
21-02-2012,0.1,2.432,2.0319,226.665,0.9074
22-02-2012,0.08,2.4339,2.0541,226.665,0.8588
23-02-2012,0.08,2.4905,2.1076,226.665,0.8878
24-02-2012,0.09,2.4696,2.1086,226.665,0.8894
27-02-2012,0.1,2.4463,2.0921,226.665,0.8446
28-02-2012,0.1,2.4176,2.0704,226.665,0.843
29-02-2012,0.1,2.3826,2.0624,227.663,0.859
01-03-2012,0.11,2.3984,2.0768,227.663,0.8878
02-03-2012,0.11,2.3701,2.04,227.663,0.8365
05-03-2012,0.11,2.3646,2.0398,227.663,0.8702
06-03-2012,0.11,2.346,2.0169,227.663,0.8205
07-03-2012,0.11,2.3847,2.0672,227.663,0.8493
08-03-2012,0.11,2.397,2.0827,227.663,0.8798
09-03-2012,0.12,2.4306,2.1241,227.663,0.8943
12-03-2012,0.12,2.433,2.1304,227.663,0.9072
13-03-2012,0.12,2.478,2.1821,227.663,0.9833
14-03-2012,0.13,2.4867,2.1889,227.663,1.0957
15-03-2012,0.14,2.4666,2.174,227.663,1.0876
16-03-2012,0.15,2.4608,2.1649,227.663,1.1142
19-03-2012,0.15,2.4597,2.171,227.663,1.1947
20-03-2012,0.15,2.4558,2.154,227.663,1.1949
21-03-2012,0.15,2.4148,2.1136,227.663,1.1375
22-03-2012,0.14,2.3734,2.0742,227.663,1.1196
23-03-2012,0.14,2.3698,2.0714,227.663,1.0822
26-03-2012,0.14,2.3504,2.0541,227.663,1.079
27-03-2012,0.14,2.3648,2.0692,227.663,1.0152
28-03-2012,0.13,2.369,2.071,227.663,1.0333
29-03-2012,0.13,2.3463,2.0463,227.663,1.0129
30-03-2012,0.09,2.3597,2.0521,227.663,1.0386
31-03-2012,0.09,2.3597,2.0521,229.392,1.0386
02-04-2012,0.15,2.387,2.0795,229.392,1.008
03-04-2012,0.15,2.385,2.0701,229.392,1.1146
04-04-2012,0.15,2.32,2.008,229.392,1.0387
05-04-2012,0.15,2.305,1.9865,229.392,1.0064
06-04-2012,0.12,2.2549,1.9865,229.392,1.0064
09-04-2012,0.16,2.251,1.9353,229.392,0.9082
10-04-2012,0.15,2.24,1.931,229.392,0.8504
11-04-2012,0.16,2.305,1.987,229.392,0.8808
12-04-2012,0.15,2.3,1.9718,229.392,0.8904
13-04-2012,0.15,2.3078,1.9727,229.392,0.8484
16-04-2012,0.15,2.2956,1.9552,229.392,0.8451
17-04-2012,0.16,2.3,1.965,229.392,0.8562
18-04-2012,0.15,2.2878,1.938,229.392,0.8417
19-04-2012,0.13,2.2542,1.8838,229.392,0.8432
20-04-2012,0.12,2.2656,1.966,229.392,0.8429
23-04-2012,0.13,2.2435,1.96,229.392,0.8171
24-04-2012,0.14,2.3001,2.0126,229.392,0.846
25-04-2012,0.15,2.3071,2.0193,229.392,0.8395
26-04-2012,0.14,2.3256,2.0348,229.392,0.8223
27-04-2012,0.13,2.335,2.0576,229.392,0.8255
30-04-2012,0.16,2.335,2.0714,230.085,0.8079
01-05-2012,0.16,2.335,2.0731,230.085,0.8286
02-05-2012,0.15,2.335,2.0571,230.085,0.8222
03-05-2012,0.15,2.2996,2.0255,230.085,0.8221
04-05-2012,0.16,2.2451,1.9648,230.085,0.7837
07-05-2012,0.16,2.2482,1.9583,230.085,0.7772
08-05-2012,0.16,2.2454,1.9652,230.085,0.7612
09-05-2012,0.15,2.2449,1.9565,230.085,0.7547
10-05-2012,0.15,2.2575,1.9685,230.085,0.7579
11-05-2012,0.15,2.2261,1.9326,230.085,0.7464
14-05-2012,0.16,2.2063,1.9254,230.085,0.7096
15-05-2012,0.16,2.2141,1.9349,230.085,0.7287
16-05-2012,0.16,2.23,1.906,230.085,0.7414
17-05-2012,0.16,2.18,1.8768,230.085,0.7301
18-05-2012,0.16,2.1608,1.8635,230.085,0.7476
21-05-2012,0.16,2.1998,1.8862,230.085,0.7427
22-05-2012,0.16,2.1961,1.8736,230.085,0.7571
23-05-2012,0.15,2.1236,1.8133,230.085,0.7329
24-05-2012,0.15,2.1302,1.8154,230.085,0.783
25-05-2012,0.15,2.1235,1.7891,230.085,0.759
28-05-2012,0.15,2.11,1.7891,230.085,0.759
29-05-2012,0.16,2.0962,1.7649,230.085,0.7734
30-05-2012,0.16,2.0725,1.7209,230.085,0.6887
31-05-2012,0.16,2.0797,1.7255,229.815,0.6552
01-06-2012,0.16,2.0027,1.6525,229.815,0.6202
04-06-2012,0.17,2.0391,1.6831,229.815,0.6761
05-06-2012,0.17,2.0634,1.7066,229.815,0.6793
06-06-2012,0.16,2.0586,1.7384,229.815,0.7306
07-06-2012,0.16,2.0728,1.7666,229.815,0.7098
08-06-2012,0.17,2.0907,1.7973,229.815,0.7115
11-06-2012,0.17,2.0747,1.7909,229.815,0.6843
12-06-2012,0.16,2.0994,1.8127,229.815,0.7422
13-06-2012,0.17,2.0919,1.7933,229.815,0.702
14-06-2012,0.17,2.0832,1.8083,229.815,0.7375
15-06-2012,0.18,2.1488,1.8695,229.815,0.6716
18-06-2012,0.17,2.1329,1.857,229.815,0.6813
19-06-2012,0.17,2.1324,1.8812,229.815,0.7039
20-06-2012,0.16,2.1481,1.8768,229.815,0.7524
21-06-2012,0.17,2.0397,1.7634,229.815,0.7234
22-06-2012,0.17,2.0082,1.7417,229.815,0.7543
25-06-2012,0.17,1.9834,1.7039,229.815,0.7058
26-06-2012,0.16,1.9723,1.6932,229.815,0.722
27-06-2012,0.15,1.9736,1.6911,229.815,0.7156
28-06-2012,0.15,1.9448,1.661,229.815,0.6878
29-06-2012,0.09,2.0129,1.7314,229.815,0.7181
30-06-2012,0.09,2.0129,1.7314,229.478,0.7181
02-07-2012,0.18,2.0052,1.7146,229.478,0.6735
03-07-2012,0.17,2.0508,1.7881,229.478,0.6957
04-07-2012,0.17,2.065,1.7881,229.478,0.6957
05-07-2012,0.17,2.0986,1.8086,229.478,0.6702
06-07-2012,0.17,2.0635,1.7741,229.478,0.6429
09-07-2012,0.17,2.0701,1.7728,229.478,0.6253
10-07-2012,0.17,2.093,1.7945,229.478,0.6189
11-07-2012,0.17,2.0888,1.8045,229.478,0.6412
12-07-2012,0.18,2.0819,1.7796,229.478,0.6235
13-07-2012,0.19,2.0905,1.7979,229.478,0.6201
16-07-2012,0.18,2.0845,1.7985,229.478,0.5993
17-07-2012,0.17,2.065,1.7865,229.478,0.6232
18-07-2012,0.16,2.0845,1.7983,229.478,0.6039
19-07-2012,0.13,2.087,1.816,229.478,0.6087
20-07-2012,0.13,2.0834,1.7873,229.478,0.5748
23-07-2012,0.14,2.025,1.7491,229.478,0.5571
24-07-2012,0.15,1.99,1.704,229.478,0.5426
25-07-2012,0.15,1.9834,1.6761,229.478,0.5505
26-07-2012,0.14,1.9825,1.7188,229.478,0.5921
27-07-2012,0.14,2.05,1.7839,229.478,0.6511
30-07-2012,0.14,2.0825,1.7866,229.478,0.6112
31-07-2012,0.13,2.1122,1.8234,229.104,0.581
01-08-2012,0.14,2.1495,1.8578,229.104,0.6353
02-08-2012,0.14,2.12,1.8252,229.104,0.6114
03-08-2012,0.14,2.1642,1.8765,229.104,0.6644
06-08-2012,0.14,2.1864,1.8942,229.104,0.6517
07-08-2012,0.13,2.2441,1.9499,229.104,0.7048
08-08-2012,0.13,2.2227,1.9294,229.104,0.7258
09-08-2012,0.13,2.209,1.9209,229.104,0.7292
10-08-2012,0.13,2.1893,1.9011,229.104,0.7069
13-08-2012,0.13,2.1896,1.9034,229.104,0.707
14-08-2012,0.13,2.2,1.9084,229.104,0.7508
15-08-2012,0.13,2.1723,1.895,229.104,0.8012
16-08-2012,0.13,2.1743,1.8912,229.104,0.8176
17-08-2012,0.13,2.1391,1.8561,229.104,0.7954
20-08-2012,0.13,2.13,1.8469,229.104,0.7874
21-08-2012,0.13,2.1491,1.8567,229.104,0.7875
22-08-2012,0.13,2.1435,1.8727,229.104,0.6935
23-08-2012,0.13,2.2114,1.9373,229.104,0.6952
24-08-2012,0.13,2.2156,1.9371,229.104,0.7069
27-08-2012,0.13,2.2476,1.9654,229.104,0.6842
28-08-2012,0.13,2.2561,1.9844,229.104,0.6762
29-08-2012,0.13,2.2312,1.9538,229.104,0.6779
30-08-2012,0.14,2.2017,1.9242,229.104,0.6632
31-08-2012,0.13,2.2291,1.9527,230.379,0.59
03-09-2012,0.13,2.217,1.9527,230.379,0.59
04-09-2012,0.14,2.2532,1.974,230.379,0.6138
05-09-2012,0.16,2.2581,1.9777,230.379,0.6218
06-09-2012,0.16,2.264,1.9807,230.379,0.6777
07-09-2012,0.15,2.3,2.0147,230.379,0.6442
10-09-2012,0.15,2.3446,2.0521,230.379,0.6378
11-09-2012,0.15,2.3667,2.0757,230.379,0.6634
12-09-2012,0.15,2.3847,2.0909,230.379,0.6907
13-09-2012,0.15,2.5016,2.2097,230.379,0.6426
14-09-2012,0.16,2.6665,2.3707,230.379,0.7134
17-09-2012,0.16,2.5991,2.297,230.379,0.7183
18-09-2012,0.16,2.5043,2.2259,230.379,0.699
19-09-2012,0.15,2.4447,2.1805,230.379,0.6829
20-09-2012,0.16,2.4385,2.184,230.379,0.6878
21-09-2012,0.15,2.4363,2.1718,230.379,0.6701
24-09-2012,0.16,2.4236,2.1389,230.379,0.6508
25-09-2012,0.15,2.3905,2.1225,230.379,0.6427
26-09-2012,0.15,2.3373,2.0502,230.379,0.6056
27-09-2012,0.14,2.375,2.0841,230.379,0.6441
28-09-2012,0.09,2.3682,2.0781,230.379,0.625
30-09-2012,0.09,2.3682,2.0781,231.407,0.625
01-10-2012,0.15,2.365,2.0779,231.407,0.6202
02-10-2012,0.16,2.4023,2.1214,231.407,0.6139
03-10-2012,0.16,2.4345,2.1417,231.407,0.5995
04-10-2012,0.15,2.457,2.2224,231.407,0.6314
05-10-2012,0.15,2.5277,2.2477,231.407,0.6746
08-10-2012,0.15,2.528,2.2477,231.407,0.6746
09-10-2012,0.16,2.5137,2.2228,231.407,0.6602
10-10-2012,0.16,2.4724,2.1974,231.407,0.649
11-10-2012,0.16,2.43,2.1494,231.407,0.6586
12-10-2012,0.16,2.4166,2.1416,231.407,0.6587
15-10-2012,0.16,2.4239,2.1497,231.407,0.6587
16-10-2012,0.16,2.4224,2.1498,231.407,0.6909
17-10-2012,0.15,2.4569,2.177,231.407,0.7765
18-10-2012,0.15,2.4644,2.1844,231.407,0.7863
19-10-2012,0.16,2.4374,2.1499,231.407,0.7476
22-10-2012,0.15,2.4247,2.1463,231.407,0.7883
23-10-2012,0.15,2.405,2.1115,231.407,0.7543
24-10-2012,0.17,2.393,2.0939,231.407,0.7576
25-10-2012,0.16,2.3907,2.0882,231.407,0.8235
26-10-2012,0.16,2.373,2.0639,231.407,0.7596
29-10-2012,0.17,2.365,2.0626,231.407,0.7388
30-10-2012,0.17,2.367,2.0626,231.407,0.739
31-10-2012,0.18,2.3949,2.0907,231.317,0.7213
01-11-2012,0.17,2.398,2.1065,231.317,0.7372
02-11-2012,0.16,2.366,2.075,231.317,0.718
05-11-2012,0.17,2.3639,2.059,231.317,0.7005
06-11-2012,0.16,2.405,2.1094,231.317,0.7548
07-11-2012,0.16,2.3608,2.0558,231.317,0.6765
08-11-2012,0.16,2.3538,2.0409,231.317,0.6366
09-11-2012,0.16,2.3479,2.0329,231.317,0.6395
12-11-2012,0.16,2.357,2.0329,231.317,0.6395
13-11-2012,0.16,2.338,2.0081,231.317,0.6235
14-11-2012,0.16,2.3032,1.9807,231.317,0.6218
15-11-2012,0.16,2.315,1.9839,231.317,0.6217
16-11-2012,0.16,2.305,1.9862,231.317,0.6055
19-11-2012,0.16,2.3224,2.0024,231.317,0.6311
20-11-2012,0.16,2.3496,2.0135,231.317,0.6631
21-11-2012,0.16,2.3519,2.011,231.317,0.6791
22-11-2012,0.16,2.357,2.011,231.317,0.6791
23-11-2012,0.16,2.3486,2.018,231.317,0.687
26-11-2012,0.16,2.3526,2.0126,231.317,0.666
27-11-2012,0.16,2.3455,2.0069,231.317,0.645
28-11-2012,0.16,2.3343,1.996,231.317,0.6288
29-11-2012,0.16,2.355,2.0024,231.317,0.6266
30-11-2012,0.16,2.365,2.0243,230.221,0.617
03-12-2012,0.16,2.39,2.038,230.221,0.6234
04-12-2012,0.17,2.3887,2.037,230.221,0.6202
05-12-2012,0.16,2.39,2.0426,230.221,0.6027
06-12-2012,0.16,2.395,2.0541,230.221,0.6011
07-12-2012,0.16,2.41,2.0759,230.221,0.6186
10-12-2012,0.16,2.415,2.0734,230.221,0.617
11-12-2012,0.17,2.415,2.0703,230.221,0.6346
12-12-2012,0.17,2.435,2.0991,230.221,0.6522
13-12-2012,0.16,2.4303,2.092,230.221,0.6956
14-12-2012,0.17,2.403,2.0746,230.221,0.6877
17-12-2012,0.16,2.406,2.081,230.221,0.7328
18-12-2012,0.17,2.415,2.1044,230.221,0.762
19-12-2012,0.17,2.419,2.1011,230.221,0.7691
20-12-2012,0.17,2.425,2.0956,230.221,0.7739
21-12-2012,0.17,2.4143,2.0865,230.221,0.7612
24-12-2012,0.18,2.407,2.0786,230.221,0.7723
25-12-2012,0.18,2.41,2.0786,230.221,0.7723
26-12-2012,0.17,2.4202,2.0901,230.221,0.7596
27-12-2012,0.17,2.4069,2.077,230.221,0.7357
28-12-2012,0.17,2.395,2.0619,230.221,0.7086
31-12-2012,0.09,2.387,2.0652,229.601,0.7229
01-01-2013,0.09,2.405,2.0652,229.601,0.7229
02-01-2013,0.17,2.4265,2.0965,229.601,0.7644
03-01-2013,0.17,2.421,2.0907,229.601,0.8205
04-01-2013,0.16,2.4155,2.1014,229.601,0.8077
07-01-2013,0.16,2.433,2.1217,229.601,0.8078
08-01-2013,0.15,2.43,2.127,229.601,0.7853
09-01-2013,0.14,2.435,2.1503,229.601,0.766
10-01-2013,0.14,2.48,2.1648,229.601,0.7934
11-01-2013,0.14,2.452,2.1411,229.601,0.7789
14-01-2013,0.14,2.465,2.164,229.601,0.7612
15-01-2013,0.15,2.475,2.1786,229.601,0.7484
16-01-2013,0.14,2.457,2.1567,229.601,0.7371
17-01-2013,0.14,2.488,2.1773,229.601,0.7903
18-01-2013,0.14,2.4699,2.1875,229.601,0.7597
21-01-2013,0.14,2.47,2.1875,229.601,0.7597
22-01-2013,0.14,2.467,2.1992,229.601,0.7581
23-01-2013,0.13,2.465,2.1935,229.601,0.7451
24-01-2013,0.15,2.471,2.1984,229.601,0.7645
25-01-2013,0.14,2.485,2.2172,229.601,0.8474
28-01-2013,0.14,2.5,2.2387,229.601,0.8621
29-01-2013,0.12,2.5262,2.2734,229.601,0.8769
30-01-2013,0.12,2.5472,2.298,229.601,0.875
31-01-2013,0.15,2.584,2.3348,230.28,0.8782
01-02-2013,0.14,2.593,2.3626,230.28,0.8814
04-02-2013,0.13,2.576,2.343,230.28,0.8333
05-02-2013,0.13,2.578,2.3504,230.28,0.8622
06-02-2013,0.13,2.56,2.3305,230.28,0.8333
07-02-2013,0.13,2.55,2.3108,230.28,0.8268
08-02-2013,0.14,2.528,2.3002,230.28,0.8268
11-02-2013,0.14,2.5274,2.2888,230.28,0.8492
12-02-2013,0.13,2.53,2.3011,230.28,0.8637
13-02-2013,0.14,2.55,2.324,230.28,0.9056
14-02-2013,0.14,2.545,2.3284,230.28,0.8524
15-02-2013,0.16,2.5318,2.3229,230.28,0.8604
18-02-2013,0.16,2.539,2.3229,230.28,0.8604
19-02-2013,0.15,2.5385,2.3265,230.28,0.8863
20-02-2013,0.15,2.54,2.3065,230.28,0.8588
21-02-2013,0.16,2.5119,2.3035,230.28,0.8361
22-02-2013,0.16,2.5326,2.3161,230.28,0.8264
25-02-2013,0.15,2.5326,2.3007,230.28,0.7601
26-02-2013,0.14,2.5,2.2899,230.28,0.7633
27-02-2013,0.14,2.502,2.2936,230.28,0.7835
28-02-2013,0.14,2.505,2.2966,232.166,0.7612
01-03-2013,0.14,2.491,2.3003,232.166,0.7404
04-03-2013,0.16,2.511,2.3186,232.166,0.758
05-03-2013,0.15,2.53,2.3419,232.166,0.7756
06-03-2013,0.15,2.532,2.3402,232.166,0.8029
07-03-2013,0.16,2.533,2.3508,232.166,0.8544
08-03-2013,0.15,2.559,2.3696,232.166,0.8852
11-03-2013,0.16,2.545,2.368,232.166,0.895
12-03-2013,0.15,2.55,2.3673,232.166,0.8676
13-03-2013,0.14,2.562,2.3813,232.166,0.8758
14-03-2013,0.15,2.584,2.4155,232.166,0.8726
15-03-2013,0.16,2.5849,2.4099,232.166,0.8307
18-03-2013,0.16,2.58,2.3803,232.166,0.8048
19-03-2013,0.15,2.535,2.3479,232.166,0.7758
20-03-2013,0.15,2.559,2.3615,232.166,0.8098
21-03-2013,0.16,2.5443,2.3259,232.166,0.7855
22-03-2013,0.15,2.53,2.3334,232.166,0.7953
25-03-2013,0.15,2.5429,2.3438,232.166,0.7856
26-03-2013,0.14,2.5425,2.3387,232.166,0.7743
27-03-2013,0.12,2.53,2.3122,232.166,0.7338
28-03-2013,0.13,2.545,2.3303,232.166,0.7644
29-03-2013,0.09,2.55,2.3303,232.166,0.7644
31-03-2013,0.09,2.55,2.3303,232.773,0.7644
01-04-2013,0.16,2.55,2.335,232.773,0.7516
02-04-2013,0.15,2.55,2.3317,232.773,0.7692
03-04-2013,0.14,2.517,2.2844,232.773,0.7244
04-04-2013,0.14,2.503,2.2849,232.773,0.6957
05-04-2013,0.15,2.484,2.248,232.773,0.6908
08-04-2013,0.15,2.48,2.2346,232.773,0.7052
09-04-2013,0.15,2.4475,2.1993,232.773,0.6988
10-04-2013,0.15,2.421,2.187,232.773,0.734
11-04-2013,0.15,2.415,2.2019,232.773,0.7259
12-04-2013,0.15,2.394,2.1586,232.773,0.6874
15-04-2013,0.15,2.34,2.0982,232.773,0.6761
16-04-2013,0.15,2.3503,2.1179,232.773,0.7018
17-04-2013,0.15,2.3125,2.0738,232.773,0.6921
18-04-2013,0.15,2.173,1.9399,232.773,0.6953
19-04-2013,0.15,2.25,2.0358,232.773,0.7065
22-04-2013,0.15,2.27,2.0436,232.773,0.6887
23-04-2013,0.14,2.2675,2.0467,232.773,0.6984
24-04-2013,0.13,2.293,2.0788,232.773,0.6919
25-04-2013,0.13,2.3475,2.1237,232.773,0.711
26-04-2013,0.13,2.315,2.1272,232.773,0.6807
29-04-2013,0.13,2.298,2.1065,232.773,0.6759
30-04-2013,0.14,2.2565,2.0717,232.531,0.676
01-05-2013,0.14,2.191,2.0076,232.531,0.6489
02-05-2013,0.15,2.2,2.0112,232.531,0.6473
03-05-2013,0.14,2.252,2.0603,232.531,0.7241
06-05-2013,0.14,2.27,2.0747,232.531,0.7338
07-05-2013,0.12,2.286,2.0839,232.531,0.7467
08-05-2013,0.12,2.261,2.0594,232.531,0.742
09-05-2013,0.12,2.26,2.0557,232.531,0.7485
10-05-2013,0.12,2.29,2.0727,232.531,0.8132
13-05-2013,0.12,2.275,2.0572,232.531,0.8214
14-05-2013,0.11,2.282,2.0641,232.531,0.8572
15-05-2013,0.12,2.255,2.0399,232.531,0.8249
16-05-2013,0.11,2.212,1.9977,232.531,0.7893
17-05-2013,0.1,2.21,2.008,232.531,0.8302
20-05-2013,0.1,2.222,2.0191,232.531,0.8368
21-05-2013,0.09,2.215,2.008,232.531,0.819
22-05-2013,0.08,2.2009,1.9915,232.531,0.899
23-05-2013,0.08,2.201,1.9579,232.531,0.8909
24-05-2013,0.09,2.1733,1.9586,232.531,0.8882
27-05-2013,0.09,2.177,1.9586,232.531,0.8882
28-05-2013,0.09,2.228,1.9917,232.531,1.0166
29-05-2013,0.08,2.1753,1.9289,232.531,0.9887
30-05-2013,0.08,2.125,1.8672,232.531,1.0064
31-05-2013,0.09,2.16,1.8972,232.945,1.0177
03-06-2013,0.1,2.185,1.9086,232.945,1.0274
04-06-2013,0.11,2.2125,1.9354,232.945,1.0564
05-06-2013,0.09,2.2,1.9011,232.945,1.0177
06-06-2013,0.1,2.215,1.9076,232.945,1.0097
07-06-2013,0.09,2.218,1.9103,232.945,1.0939
10-06-2013,0.09,2.1901,1.8725,232.945,1.1215
11-06-2013,0.09,2.1703,1.8485,232.945,1.1102
12-06-2013,0.08,2.1543,1.8363,232.945,1.1428
13-06-2013,0.09,2.16,1.8489,232.945,1.0551
14-06-2013,0.1,2.169,1.8376,232.945,1.0292
17-06-2013,0.11,2.161,1.8249,232.945,1.0584
18-06-2013,0.12,2.197,1.8587,232.945,1.0568
19-06-2013,0.1,2.19,1.8494,232.945,1.2483
20-06-2013,0.1,2.11,1.7543,232.945,1.3029
21-06-2013,0.1,2.015,1.6692,232.945,1.4244
24-06-2013,0.1,1.9912,1.6262,232.945,1.4446
25-06-2013,0.09,2.015,1.6657,232.945,1.49
26-06-2013,0.09,2.013,1.6616,232.945,1.4168
27-06-2013,0.09,2.0975,1.7275,232.945,1.3815
28-06-2013,0.07,2.1,1.7655,232.945,1.3945
30-06-2013,0.07,2.1,1.7655,233.504,1.3945
01-07-2013,0.1,2.161,1.8104,233.504,1.3782
02-07-2013,0.1,2.1575,1.8404,233.504,1.375
03-07-2013,0.1,2.155,1.8511,233.504,1.4173
04-07-2013,0.1,2.1545,1.8511,233.504,1.4173
05-07-2013,0.1,2.215,1.8967,233.504,1.6127
08-07-2013,0.1,2.22,1.906,233.504,1.5025
09-07-2013,0.1,2.205,1.8899,233.504,1.4911
10-07-2013,0.09,2.2,1.8951,233.504,1.4551
11-07-2013,0.09,2.185,1.8637,233.504,1.3913
12-07-2013,0.09,2.205,1.8691,233.504,1.4192
15-07-2013,0.09,2.22,1.8958,233.504,1.3733
16-07-2013,0.09,2.255,1.926,233.504,1.3733
17-07-2013,0.09,2.2525,1.9258,233.504,1.3096
18-07-2013,0.09,2.2572,1.9166,233.504,1.3275
19-07-2013,0.09,2.28,1.9405,233.504,1.2963
22-07-2013,0.09,2.2651,1.9286,233.504,1.2963
23-07-2013,0.09,2.249,1.9088,233.504,1.3093
24-07-2013,0.09,2.21,1.8722,233.504,1.3782
25-07-2013,0.09,2.198,1.8545,233.504,1.375
26-07-2013,0.09,2.165,1.8356,233.504,1.3685
29-07-2013,0.08,2.16,1.8311,233.504,1.388
30-07-2013,0.09,2.159,1.8369,233.504,1.3896
31-07-2013,0.09,2.225,1.8988,233.596,1.3782
01-08-2013,0.08,2.294,1.9624,233.596,1.4874
02-08-2013,0.09,2.25,1.9357,233.596,1.3571
05-08-2013,0.08,2.28,1.9553,233.596,1.3831
06-08-2013,0.09,2.29,1.9717,233.596,1.3896
07-08-2013,0.09,2.2575,1.9421,233.596,1.3668
08-08-2013,0.09,2.2405,1.9325,233.596,1.3571
09-08-2013,0.08,2.241,1.9315,233.596,1.3538
12-08-2013,0.08,2.2351,1.9306,233.596,1.3848
13-08-2013,0.08,2.24,1.9367,233.596,1.4798
14-08-2013,0.09,2.197,1.8819,233.596,1.4766
15-08-2013,0.08,2.1556,1.8311,233.596,1.5211
16-08-2013,0.09,2.144,1.8032,233.596,1.5627
19-08-2013,0.09,2.1,1.7766,233.596,1.6075
20-08-2013,0.09,2.13,1.801,233.596,1.5447
21-08-2013,0.08,2.134,1.7753,233.596,1.6427
22-08-2013,0.09,2.131,1.7825,233.596,1.6762
23-08-2013,0.08,2.17,1.8249,233.596,1.6183
26-08-2013,0.08,2.185,1.8415,233.596,1.5867
27-08-2013,0.07,2.202,1.8592,233.596,1.5187
28-08-2013,0.07,2.2029,1.8554,233.596,1.5753
29-08-2013,0.08,2.1613,1.8108,233.596,1.611
30-08-2013,0.07,2.1557,1.7941,233.596,1.6407
31-08-2013,0.07,2.1557,1.7941,233.877,1.6407
02-09-2013,0.07,2.173,1.7941,233.877,1.6407
03-09-2013,0.09,2.152,1.7953,233.877,1.677
04-09-2013,0.08,2.104,1.7577,233.877,1.7415
05-09-2013,0.08,2.09,1.7361,233.877,1.8494
06-09-2013,0.08,2.1,1.7434,233.877,1.7569
09-09-2013,0.08,2.1001,1.7355,233.877,1.7156
10-09-2013,0.08,2.115,1.7545,233.877,1.7671
11-09-2013,0.08,2.155,1.7863,233.877,1.7042
12-09-2013,0.08,2.173,1.8053,233.877,1.7126
13-09-2013,0.08,2.17,1.7952,233.877,1.693
16-09-2013,0.08,2.197,1.8208,233.877,1.6219
17-09-2013,0.08,2.215,1.8372,233.877,1.6071
18-09-2013,0.08,2.2702,1.9069,233.877,1.4245
19-09-2013,0.09,2.2449,1.8929,233.877,1.4884
20-09-2013,0.08,2.2567,1.901,233.877,1.4769
23-09-2013,0.09,2.245,1.8973,233.877,1.4489
24-09-2013,0.09,2.191,1.8418,233.877,1.4258
25-09-2013,0.08,2.187,1.835,233.877,1.3913
26-09-2013,0.08,2.19,1.8391,233.877,1.435
27-09-2013,0.08,2.18,1.8149,233.877,1.401
30-09-2013,0.06,2.17,1.8028,234.149,1.3815
01-10-2013,0.08,2.184,1.8215,234.149,1.427
02-10-2013,0.07,2.21,1.8426,234.149,1.3799
03-10-2013,0.08,2.196,1.8287,234.149,1.3555
04-10-2013,0.08,2.215,1.8529,234.149,1.4092
